"Entity#","Name","Type","Filing Date","Exp. Date","Status","Location","County","State","View Report"
"531965","SCOTT AND SON, INCORPORATED","CORPORATION FOR PROFIT","03/12/1979","-","Cancelled","NEW LEBANON","MONTGOMERY","OHIO","SHOW DETAILS"
"4133169","SCOTT'S & SON TRUCKING LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/03/2018","-","Active","--","-","-","SHOW DETAILS"
"1858204","SCOTTIE'S & SON TREE AND LANDSCAPE, L.L.C.","DOMESTIC LIMITED LIABILITY COMPANY","05/18/2009","-","Active","--","-","-","SHOW DETAILS"
"1201540","SECOND SON PROPERTIES, INC.","CORPORATION FOR PROFIT","01/09/2001","-","Dead","HUBBARD-","TRUMBULL","-","SHOW DETAILS"
"1733554","SECOND SON, LIMITED","DOMESTIC LIMITED LIABILITY COMPANY","10/15/2007","-","Active","--","-","-","SHOW DETAILS"
"3957623","SEDONA SON RISE PROPERTIES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/07/2016","-","Active","--","-","-","SHOW DETAILS"
"RN128340","SEIKER AND SON MACHINE COMPANY","REGISTERED TRADE NAME","12/26/1989","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"2082235","SEIMET AND SON CONSTRUCTION","REGISTERED TRADE NAME","02/09/2012","02/09/2017","Cancelled","--","-","-","SHOW DETAILS"
"908937","SEIMET AND SON CONSTRUCTION, INC.","CORPORATION FOR PROFIT","06/19/1995","-","Cancelled","TOLEDO","LUCAS","OHIO","SHOW DETAILS"
"859965","SEME & SON AUTOMOTIVE, INC.","CORPORATION FOR PROFIT","12/13/1993","-","Active","EUCLID","CUYAHOGA","OHIO","SHOW DETAILS"
"1585682","SEN / SON PROPERTY MANAGEMENT & INVESTMENTS, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","12/02/2005","-","Active","--","-","-","SHOW DETAILS"
"2088734","SERGENT & SON HOME IMPROVEMENTS LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/05/2012","-","Active","--","-","-","SHOW DETAILS"
"2084252","SETTLES & SON EXCAVATING / HAULING LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/16/2012","-","Active","--","-","-","SHOW DETAILS"
"2168116","SEVEN SON PROPERTIES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/24/2013","-","Active","--","-","-","SHOW DETAILS"
"2171027","SEVENTH SON BREWING","REGISTERED TRADE NAME","02/04/2013","02/04/2023","Active","--","-","-","SHOW DETAILS"
"1364742","SEVENTH SON CREATIVE, LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/23/2003","-","Active","--","-","-","SHOW DETAILS"
"2384996","SEVENTH SON MASONRY","REGISTERED TRADE NAME","04/16/2015","04/16/2020","Active","--","-","-","SHOW DETAILS"
"RN114232","SEVERT & SON","REGISTERED TRADE NAME","09/13/1988","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"550726","SHAFER AND SON, INC.","CORPORATION FOR PROFIT","02/28/1980","-","Dead","SAGAMORE HILLS TWP.","SUMMIT","OHIO","SHOW DETAILS"
"978816","SHAFFER & SON TRUCKING, INC.","CORPORATION FOR PROFIT","05/15/1997","-","Active","LAKEWOOD","CUYAHOGA","OHIO","SHOW DETAILS"
"947890","SHAH & SON INC.","CORPORATION FOR PROFIT","07/22/1996","-","Active","CINCINNATI","HAMILTON","OHIO","SHOW DETAILS"
"1557877","SHAHEEN & SON RENTALS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/21/2005","-","Active","--","-","-","SHOW DETAILS"
"265727","SHAMBAUGH & SON, INC.","FOREIGN CORPORATION","08/23/1957","-","Dead","-","-","INDIANA","SHOW DETAILS"
"1579303","SHAMBAUGH & SON, L.P.","FOREIGN LIMITED PARTNERSHIP","11/03/2005","-","Active","-","-","TEXAS","SHOW DETAILS"
"4056694","SHANK & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/31/2017","-","Active","--","-","-","SHOW DETAILS"
"276478","SHARKEY & SON CONSTRUCTION, INC.","CORPORATION FOR PROFIT","12/29/1958","-","Active","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"RN73783","SHARKEY & SON TIRE SERVICE","REGISTERED TRADE NAME","09/06/1983","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"RN182608","SHARP & SON GROVE CITY AUCTION GALLERY","REGISTERED TRADE NAME","02/22/1994","02/22/1999","Cancelled","--","-","-","SHOW DETAILS"
"2158296","SHAW & SON F.J., LLC","DOMESTIC LIMITED LIABILITY COMPANY","12/13/2012","-","Active","--","-","-","SHOW DETAILS"
"1878644","SHAW & SON FAMILY JEWELERS","REGISTERED TRADE NAME","08/24/2009","08/24/2024","Active","--","-","-","SHOW DETAILS"
"427600","SHAW & SON SOPHISTICATED SALES & SERVICE, INC.","CORPORATION FOR PROFIT","07/24/1972","-","Dead","CANTON","STARK","OHIO","SHOW DETAILS"
"1503503","SHAWN R. MILES & SON TRUCKING, LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/22/2004","-","Active","--","-","-","SHOW DETAILS"
"1037617","SHEPHERD & SON ELECTRICAL AND MECHANICAL CONTRACTORS","FICTITIOUS NAMES","09/11/1998","09/11/2008","Cancelled","--","-","-","SHOW DETAILS"
"418200","SHERMAN & SON, INC.","CORPORATION FOR PROFIT","12/06/1971","-","Dead","BRECKSVILLE","CUYAHOGA","OHIO","SHOW DETAILS"
"1185654","SHERMAN WHALEY & SON, INC.","ENGINEER","10/03/2000","-","Cancelled","GARFIELD HTS-","CUYAHOGA","-","SHOW DETAILS"
"2155381","SHERWOOD'S SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","12/03/2012","-","Active","--","-","-","SHOW DETAILS"
"2054556","SHINING SON, INC.","FOREIGN CORPORATION","10/12/2011","04/12/2012","Cancelled","-","-","CALIFORNIA","SHOW DETAILS"
"2198721","SHINING SON, INC.","FOREIGN CORPORATION","05/13/2013","11/13/2013","Cancelled","-","-","CALIFORNIA","SHOW DETAILS"
"1817793","SHOEMAKER & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/12/2008","-","Active","--","-","-","SHOW DETAILS"
"666750","SHORT & SON LANDSCAPING, INC.","CORPORATION FOR PROFIT","11/20/1985","-","Cancelled","HAMILTON","BUTLER","OHIO","SHOW DETAILS"
"547831","SHREVE & SON BUILDERS, INC.","CORPORATION FOR PROFIT","01/07/1980","-","Active","AKRON","SUMMIT","OHIO","SHOW DETAILS"
"4122108","SIDHRAJ & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/11/2018","-","Active","--","-","-","SHOW DETAILS"
"1239953","SIGNS BY GEORGE & SON, INC.","CORPORATION FOR PROFIT","06/19/2001","-","Dead","TOWNSHIP OF BROOKFIELD-","TRUMBULL","-","SHOW DETAILS"
"3871600","SIL & SON CLEANING SERVICE LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/29/2016","-","Active","--","-","-","SHOW DETAILS"
"4179387","SIMMONS & SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","05/12/2018","-","Active","--","-","-","SHOW DETAILS"
"2109049","SIMMS & SON WELL SERVICE, LLC.","DOMESTIC LIMITED LIABILITY COMPANY","05/18/2012","-","Active","--","-","-","SHOW DETAILS"
"483332","SINDLE AND SON BUILDERS, INC.","CORPORATION FOR PROFIT","06/24/1976","-","Cancelled","SPRINGFIELD","CLARK","OHIO","SHOW DETAILS"
"4090061","SIRIPURAPU AND SON INC.","FOREIGN CORPORATION","10/31/2017","-","Active","-","-","PENNSYLVANIA","SHOW DETAILS"
"1777831","SK & SON, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","05/01/2008","-","Active","--","-","-","SHOW DETAILS"
"FN37172","SKEANS & SON ELECTRIC","FICTITIOUS NAMES","03/16/1987","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"440115","SKINNER & SON INSURANCE AGENCY, INC.","CORPORATION FOR PROFIT","06/01/1973","-","Cancelled","MIDDLETOWN","BUTLER","OHIO","SHOW DETAILS"
"557217","SKIP RIEDY & SON, INC.","CORPORATION FOR PROFIT","06/27/1980","-","Dead","SANDUSKY","ERIE","OHIO","SHOW DETAILS"
"1248357","SKIPPER & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/20/2001","-","Active","--","-","-","SHOW DETAILS"
"4149768","SKOK & SON PLUMBING LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/13/2018","-","Active","--","-","-","SHOW DETAILS"
"1185293","SLATER & SON QUALITY HOME IMPROVEMENT, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","09/21/2000","-","Active","--","-","-","SHOW DETAILS"
"1353488","SLATES & SON, INC.","CORPORATION FOR PROFIT","01/01/2003","-","Cancelled","AKTON-","SUMMIT","-","SHOW DETAILS"
"1091941","SLONE & SON QUALITY PAINTING","REGISTERED TRADE NAME","04/26/1999","04/26/2004","Cancelled","--","-","-","SHOW DETAILS"
"1709256","SLONE & SON QUALITY PAINTING & SIDING CO.","REGISTERED TRADE NAME","06/25/2007","06/25/2012","Cancelled","--","-","-","SHOW DETAILS"
"3956802","SMITH & SON","FICTITIOUS NAMES","11/04/2016","11/04/2021","Active","--","-","-","SHOW DETAILS"
"RN142882","SMITH & SON ELECTRIC","REGISTERED TRADE NAME","03/15/1991","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"413261","SMITH & SON EXCAVATING, INC.","CORPORATION FOR PROFIT","07/19/1971","-","Cancelled","CORTLAND","TRUMBULL","OHIO","SHOW DETAILS"
"1868482","SMITH & SON SUPERIOR CONCRETE LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/07/2009","-","Active","--","-","-","SHOW DETAILS"
"3856253","SMITH & SON TRANSPORTATION LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/29/2016","-","Active","--","-","-","SHOW DETAILS"
"1462339","SMITH AND SON CONSTRUCTION LTD","DOMESTIC LIMITED LIABILITY COMPANY","05/10/2004","-","Active","--","-","-","SHOW DETAILS"
"2447716","SMITH AND SON EXCAVATING LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/20/2015","-","Active","--","-","-","SHOW DETAILS"
"466997","SMITH AND SON FORD SALES, INC.","CORPORATION FOR PROFIT","05/22/1975","-","Cancelled","JAMESTOWN","GREENE","OHIO","SHOW DETAILS"
"1984961","SMITH AND SON LAW, LLC","DOMESTIC LIMITED LIABILITY COMPANY","12/20/2010","-","Active","--","-","-","SHOW DETAILS"
"1713473","SMITHBURGER & SON INC","CORPORATION FOR PROFIT","07/13/2007","-","Active","GARRETTSVILLE-","PORTAGE","-","SHOW DETAILS"
"837139","SNOWDEN & SON SERVICES, INC.","CORPORATION FOR PROFIT","01/25/1993","-","Active","GRATIS","PREBLE","OHIO","SHOW DETAILS"
"895857","SNYDER AND SON FARMS, INC.","CORPORATION FOR PROFIT","02/08/1995","-","Active","SPRINGFIELD TWP","MAHONING","OHIO","SHOW DETAILS"
"RN224314","SON","REGISTERED TRADE NAME","10/25/1996","10/25/2001","Cancelled","--","-","-","SHOW DETAILS"
"1291436","SON & DAUGHTER, LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/23/2002","-","Active","--","-","-","SHOW DETAILS"
"4359442","SON & FATHER PROPERTIES, LLC","REGISTERED TRADE NAME","07/18/2019","07/18/2024","Active","--","-","-","SHOW DETAILS"
"4359453","SON & FATHER PROPERTIES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/18/2019","-","Active","--","-","-","SHOW DETAILS"
"661771","SON & JACOBSON, INC.","CORPORATION FOR PROFIT","09/03/1985","-","Cancelled","SHAKER HEIGHTS","CUYAHOGA","OHIO","SHOW DETAILS"
"1807510","SON & MOON LLC","DOMESTIC LIMITED LIABILITY COMPANY","09/22/2008","-","Dead","--","-","-","SHOW DETAILS"
"4146964","SON & MOON LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/07/2018","-","Active","--","-","-","SHOW DETAILS"
"2268618","SON * LIGHT, LLC.","DOMESTIC LIMITED LIABILITY COMPANY","02/12/2014","-","Active","--","-","-","SHOW DETAILS"
"1071265","SON - SHINE MINISTRIES","REGISTERED TRADE NAME","04/15/1999","04/15/2024","Active","--","-","-","SHOW DETAILS"
"2307321","SON ADAM 1 LLC","DOMESTIC LIMITED LIABILITY COMPANY","06/30/2014","-","Active","--","-","-","SHOW DETAILS"
"4115718","SON AND ASSOCIATES","REGISTERED TRADE NAME","12/27/2017","12/27/2022","Active","--","-","-","SHOW DETAILS"
"1236908","SON AND DAUGHTER, INC.","CORPORATION FOR PROFIT","06/19/2001","-","Cancelled","CLEVELAND-","CUYAHOGA","-","SHOW DETAILS"
"632369","SON AND SANFORD EVANGELISTIC ASSOCIATION","CHURCH","04/10/1984","-","Cancelled","TIPP CITY","MIAMI","OHIO","SHOW DETAILS"
"1235710","SON ARMOR, INC.","CORPORATION FOR PROFIT","06/14/2001","-","Cancelled","AMELIA-","CLERMONT","-","SHOW DETAILS"
"RN170907","SON BLEST ENTERPRISES","REGISTERED TRADE NAME","04/21/1993","04/21/1998","Cancelled","--","-","-","SHOW DETAILS"
"1888334","SON CAPITAL INVESTMENTS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","10/08/2009","-","Active","--","-","-","SHOW DETAILS"
"2303910","SON CITY TANNING, LLC.","DOMESTIC LIMITED LIABILITY COMPANY","06/16/2014","-","Active","--","-","-","SHOW DETAILS"
"407705","SON CLEANERS, INC.","CORPORATION FOR PROFIT","02/26/1971","-","Cancelled","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"1508685","SON CONSTRUCTION COMPANY, INC.","CORPORATION FOR PROFIT","12/15/2004","-","Cancelled","CANFIELD-","MAHONING","-","SHOW DETAILS"
"1758257","SON DISCOUNT, INC.","CORPORATION FOR PROFIT","02/07/2008","-","Active","CLEVELAND-","CUYAHOGA","-","SHOW DETAILS"
"1314486","SON DRIVEN MINISTRIES INC.","CORPORATION FOR NON-PROFIT","04/24/2002","04/24/2007","Cancelled","VERMILION-","LORAIN","-","SHOW DETAILS"
"675806","SON ENTERPRISES, INC.","CORPORATION FOR PROFIT","04/11/1986","-","Active","EATON","PREBLE","OHIO","SHOW DETAILS"
"478373","SON ENTERPRISES, INC.","CORPORATION FOR PROFIT","03/05/1976","-","Cancelled","NEW PHILADELPHIA","TUSCARAWAS","OHIO","SHOW DETAILS"
"1410632","SON FA' INVESTMENT GROUP, LLC","DOMESTIC LIMITED LIABILITY COMPANY","09/09/2003","-","Active","--","-","-","SHOW DETAILS"
"1153925","SON FUND, L.L.C.","DOMESTIC LIMITED LIABILITY COMPANY","05/05/2000","-","Active","--","-","-","SHOW DETAILS"
"793549","SON HOJ, INC.","CORPORATION FOR PROFIT","04/01/1991","-","Cancelled","DELPHOS","VAN WERT","OHIO","SHOW DETAILS"
"1022944","SON HOME MORTGAGE","FICTITIOUS NAMES","07/13/1998","07/13/2003","Cancelled","--","-","-","SHOW DETAILS"
"2304098","SON INFORMATION SYSTEMS, INC.","CORPORATION FOR PROFIT","06/17/2014","-","Active","COLUMUS-","FRANKLIN","-","SHOW DETAILS"
"1888335","SON INVESTMENTS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","10/08/2009","-","Active","--","-","-","SHOW DETAILS"
"507269","SON JAC, INC.","CORPORATION FOR PROFIT","11/16/1977","-","Cancelled","COLUMBUS","FRANKLIN","OHIO","SHOW DETAILS"
"RN140131","SON JANITORAL CLEANING SERVICE","REGISTERED TRADE NAME","12/18/1990","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"1908567","SON JEWEL CORP","CORPORATION FOR PROFIT","01/14/2010","-","Dead","EUCLID-","CUYAHOGA","-","SHOW DETAILS"
"2031199","SON JON HOMES, INC.","CORPORATION FOR PROFIT","06/28/2011","-","Active","CLEVELAND-","CUYAHOGA","-","SHOW DETAILS"
"1484092","SON LAND DEVELOPMENTS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/19/2004","-","Active","--","-","-","SHOW DETAILS"
"1392976","SON LIFE","REGISTERED TRADE NAME","06/09/2003","06/09/2008","Cancelled","--","-","-","SHOW DETAILS"
"1445749","SON LIFE, INC.","CORPORATION FOR NON-PROFIT","03/01/2004","03/01/2009","Cancelled","CLEVELAND HTS-","CUYAHOGA","-","SHOW DETAILS"
"2036208","SON LIGHT LURES LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/22/2011","-","Active","--","-","-","SHOW DETAILS"
"861295","SON LIGHT MISSIONARY BAPTIST CHURCH, INC.","CHURCH","12/28/1993","11/25/2003","Cancelled","MAPLE HTS.","CUYAHOGA","OHIO","SHOW DETAILS"
"395406","SON LIGHT MISSIONS","CORPORATION FOR NON-PROFIT","03/17/1970","10/02/2022","Active","SUGARCREEK","TUSCARAWAS","OHIO","SHOW DETAILS"
"2400111","SON MADE ENTERPRISES","REGISTERED TRADE NAME","06/03/2015","06/03/2020","Active","--","-","-","SHOW DETAILS"
"1812223","SON MINISTRIES","CORPORATION FOR NON-PROFIT","10/14/2008","04/09/2023","Active","MENTOR-","LAKE","-","SHOW DETAILS"
"1842971","SON MINISTRIES OHIO","FICTITIOUS NAMES","03/13/2009","03/13/2024","Active","--","-","-","SHOW DETAILS"
"2380991","SON MINSTRIES, INC.","CORPORATION FOR NON-PROFIT","03/30/2015","03/30/2020","Active","CINCINNATI-","HAMILTON","-","SHOW DETAILS"
"4142474","SON MORNING ENTERPRISES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/24/2018","-","Active","--","-","-","SHOW DETAILS"
"2376244","SON MORNING FARM, LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/16/2015","-","Active","--","-","-","SHOW DETAILS"
"4153289","SON MORNING RENTALS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/15/2018","-","Active","--","-","-","SHOW DETAILS"
"1567688","SON MOUNTAIN INVESTMENTS, LLC","CORPORATION FOR PROFIT","09/07/2005","-","Active","HAMILTON-","BUTLER","-","SHOW DETAILS"
"4171702","SON NGUYEN OHIO LLC","DOMESTIC LIMITED LIABILITY COMPANY","04/25/2018","-","Active","--","-","-","SHOW DETAILS"
"4222517","SON OF A GUN, LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/21/2018","-","Active","--","-","-","SHOW DETAILS"
"2445885","SON OF A GUNNER TRUCKING, LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/13/2015","-","Active","--","-","-","SHOW DETAILS"
"4396816","SON OF A LUCAS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","10/25/2019","-","Active","--","-","-","SHOW DETAILS"
"4394630","SON OF A PREACHER MAN DRONE PILOT PHOTOGRAPHY","FICTITIOUS NAMES","10/21/2019","10/21/2024","Active","--","-","-","SHOW DETAILS"
"525706","SON OF A SON OF A COBBLER, INC.","CORPORATION FOR PROFIT","11/13/1978","-","Dead","COLUMBUS","FRANKLIN","OHIO","SHOW DETAILS"
"4274642","SON OF ALL WORK  LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/03/2019","-","Active","--","-","-","SHOW DETAILS"
"3981431","SON OF AN IMMIGRANT LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/17/2017","-","Active","--","-","-","SHOW DETAILS"
"3873695","SON OF BONE, LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/02/2016","-","Active","--","-","-","SHOW DETAILS"
"4204013","SON OF BRENT WOODWORKING, LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/01/2018","-","Active","--","-","-","SHOW DETAILS"
"512023","SON OF GOD COMMUNITY","CORPORATION FOR NON-PROFIT","02/27/1978","06/17/1985","Dead","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"1907155","SON OF GUSTAV LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/08/2010","-","Dead","--","-","-","SHOW DETAILS"
"2368888","SON OF JUDAH LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/19/2015","-","Active","--","-","-","SHOW DETAILS"
"4338013","SON OF LITTLE FARMS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","05/17/2019","-","Active","--","-","-","SHOW DETAILS"
"1514150","SON OF MAN MINISTRIES, INC.","FOREIGN CORPORATION","01/13/2005","07/05/2018","Cancelled","-","-","VIRGINIA","SHOW DETAILS"
"1309166","SON OF RYER INVESTMENT CO., LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/28/2002","-","Active","--","-","-","SHOW DETAILS"
"2184704","SON OF SAM LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/21/2013","-","Active","--","-","-","SHOW DETAILS"
"RN76613","SON OF THE BEACH","REGISTERED TRADE NAME","04/11/1984","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"1712814","SON OF THE KING SERVICES GROUP, LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/11/2007","-","Active","--","-","-","SHOW DETAILS"
"2048139","SON OF THE SUN ENTERPRISE, LLC","DOMESTIC LIMITED LIABILITY COMPANY","09/14/2011","-","Active","--","-","-","SHOW DETAILS"
"2065796","SON OF THE SUN ENTERPRISE, LLC","REGISTERED TRADE NAME","12/02/2011","12/02/2016","Cancelled","--","-","-","SHOW DETAILS"
"2065797","SON OF THE SUN PUBLISHING","REGISTERED TRADE NAME","12/02/2011","12/02/2016","Cancelled","--","-","-","SHOW DETAILS"
"4028752","SON OF THE SUN PUBLISHING","REGISTERED TRADE NAME","05/13/2017","05/13/2022","Active","--","-","-","SHOW DETAILS"
"4251670","SON OF THUNDER","REGISTERED TRADE NAME","11/04/2018","11/04/2023","Active","--","-","-","SHOW DETAILS"
"4251667","SON OF THUNDER, LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/06/2018","-","Active","--","-","-","SHOW DETAILS"
"2222108","SON OF THURMAN","REGISTERED TRADE NAME","08/15/2013","08/15/2018","Cancelled","--","-","-","SHOW DETAILS"
"4225471","SON OF THURMAN","REGISTERED TRADE NAME","08/28/2018","08/28/2023","Active","--","-","-","SHOW DETAILS"
"1679264","SON ONE SOLUTIONS LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/12/2007","-","Active","--","-","-","SHOW DETAILS"
"2383013","SON RAY SERVICES","FICTITIOUS NAMES","04/06/2015","04/06/2020","Active","--","-","-","SHOW DETAILS"
"4251872","SON RED LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/05/2018","-","Active","--","-","-","SHOW DETAILS"
"2109143","SON REFLECTION REFUGE","CORPORATION FOR NON-PROFIT","05/21/2012","12/10/2023","Active","MILFORD-","CLERMONT","-","SHOW DETAILS"
"795288","SON REIGN MINISTRIES","CORPORATION FOR NON-PROFIT","04/30/1991","12/17/2021","Active","DAYTON","MONTGOMERY","OHIO","SHOW DETAILS"
"4360869","SON RISE ACRES LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/22/2019","-","Active","--","-","-","SHOW DETAILS"
"1920746","SON RISE CHARITIES, INC.","CORPORATION FOR NON-PROFIT","03/08/2010","03/08/2015","Cancelled","LORAIN-","LORAIN","-","SHOW DETAILS"
"677791","SON RISE GLOBAL MINISTRIES, INC.","CHURCH","05/19/1986","03/18/2021","Active","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"1175097","SON RISE HOME IMPROVEMENT","REGISTERED TRADE NAME","07/18/2000","07/18/2005","Cancelled","--","-","-","SHOW DETAILS"
"4328115","SON RISE LAWN CARE","REGISTERED TRADE NAME","04/27/2019","04/27/2024","Active","--","-","-","SHOW DETAILS"
"1017972","SON RISE MARINA LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/28/1998","-","Active","--","-","-","SHOW DETAILS"
"678388","SON RISE MINISTRIES","CHURCH","05/22/1986","06/19/2013","Cancelled","LANCASTER","FAIRFIELD","OHIO","SHOW DETAILS"
"RN116811","SON RISE SCHOOL OF MINISTERIES","REGISTERED TRADE NAME","12/12/1988","12/12/2003","Cancelled","--","-","-","SHOW DETAILS"
"1721102","SON RISE TRUCKING MINISTRY, INC.","FOREIGN CORPORATION","08/17/2007","08/17/2012","Cancelled","-","-","WEST VIRGINIA","SHOW DETAILS"
"944652","SON SAIJAI HILL, INC.","CORPORATION FOR PROFIT","06/03/1996","-","Dead","SYMMES TWP.,CINCINNATI","HAMILTON","OHIO","SHOW DETAILS"
"2181236","SON SAWMILL, LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/11/2013","-","Active","--","-","-","SHOW DETAILS"
"RN233292","SON SHINE FARM MARKET","REGISTERED TRADE NAME","05/12/1997","05/12/2007","Cancelled","--","-","-","SHOW DETAILS"
"1060254","SON SHINE FARM MARKET","REGISTERED TRADE NAME","01/11/1999","01/11/2004","Cancelled","--","-","-","SHOW DETAILS"
"1773537","SON SHINE FARM, LLC","DOMESTIC LIMITED LIABILITY COMPANY","04/14/2008","-","Active","--","-","-","SHOW DETAILS"
"RN225115","SON SHINE LLAMA SUPPLIES","REGISTERED TRADE NAME","11/12/1996","11/12/2001","Cancelled","--","-","-","SHOW DETAILS"
"1273952","SON SHINE LLAMA SUPPLIES","REGISTERED TRADE NAME","11/28/2001","11/28/2006","Cancelled","--","-","-","SHOW DETAILS"
"505289","SON SHINE MIRACLE REVIVALS, INC.","CORPORATION FOR NON-PROFIT","10/05/1977","11/15/1985","Dead","FINDLAY","HANCOCK","OHIO","SHOW DETAILS"
"FN75558","SON STAR SOLUTIONS","FICTITIOUS NAMES","10/31/1996","10/31/2001","Cancelled","--","-","-","SHOW DETAILS"
"1063893","SON TOWERS, INC.","CORPORATION FOR PROFIT","02/02/1999","-","Cancelled","HAMILTON-","BUTLER","-","SHOW DETAILS"
"4043087","SON UP TO SON DOWN HAULING","FICTITIOUS NAMES","06/25/2017","06/25/2022","Active","--","-","-","SHOW DETAILS"
